,gene,logfc,pvalue,stat
Tspan12,Tspan12,-0.240517533831902,0.0565863403997453,-1.90649248014953
Tshz1,Tshz1,0.040132651345972,0.58540781620974,0.545502711417392
Fnbp1l,Fnbp1l,-0.0378643574796087,0.702172305910868,-0.38238973135907
Adamts15,Adamts15,-0.864119523026751,0.0190435090416189,-2.34467817706276
Cldn12,Cldn12,0.108797650310156,0.144322722615992,1.45988121570561
Rxfp1,Rxfp1,0.0241496699745848,0.737494608637783,0.33517297277982
2310042E22Rik,2310042E22Rik,-0.561092898445691,0.0788198761750084,-1.75757484745193
Sema3c,Sema3c,-0.279651237557749,0.175289303742179,-1.35540265647487
Jam2,Jam2,0.010432173037801,0.858321919373363,0.178510699232693
Apbb1ip,Apbb1ip,-0.0553949857134177,0.858097772031418,-0.178796145410066
Frem2,Frem2,0.42517380078458,0.231944210991462,1.19536562246796
BC005764,BC005764,1.48398990015366e-07,0.999215008935788,0.000983840557160554
Deptor,Deptor,-0.426201200554753,0.0503994019698819,-1.95655846819183
C130030K03Rik,C130030K03Rik,-0.00454988262517221,0.193072494015011,-1.3015434734391
Klhl13,Klhl13,-0.080557726097905,0.139666481875064,-1.47703415555266
Tnfaip8l3,Tnfaip8l3,-0.155190794278826,0.0641606763471667,-1.85106170625319
Ascl1,Ascl1,-0.233039155399471,0.674412745718323,-0.420099530424889
Atp1b2,Atp1b2,0.00305656425978785,0.596137725002393,0.52996279728864
Tmem132e,Tmem132e,-0.362486353438347,0.52934592831928,-0.629004777767148
Prkar2b,Prkar2b,0.0896822206458722,0.165887797758415,1.38553873189286
Necab1,Necab1,0.146232906125738,0.144735429560883,1.45838145456027
Nr2f2,Nr2f2,-0.094619702321825,0.292727503006465,-1.05215704610564
Stmn1-rs1,Stmn1-rs1,0.053368894194613,0.430365743159921,0.788565942301195
Shisa9,Shisa9,-1.65984099962779e-07,0.998879230885919,-0.00140467623727537
Sub1,Sub1,0.00261838540065366,0.93414162971882,0.0826351769973821
Vat1l,Vat1l,0.275205477829814,0.349788132067751,0.935000324746013
Pcdh18,Pcdh18,-0.685294253458216,0.0203229483451768,-2.32033155543908
Dpysl5,Dpysl5,0.00148989388982402,0.921934306912512,0.0979974642499768
Agtr2,Agtr2,-0.00895882948475361,0.939012584052456,-0.076510973404833
Cxcl14,Cxcl14,-0.252148423655916,0.240638548192506,-1.17339223867274
Ptprf,Ptprf,-0.104837206653307,0.106090164199675,-1.61601919022809
Cers5,Cers5,-0.00631799250870552,0.849571193254299,-0.189665581407041
Nacc2,Nacc2,-0.0424451065200919,0.45138059042194,-0.753115367728522
Cntnap2,Cntnap2,0.0966858602971368,0.0974124847153592,1.65752942600071
Asic4,Asic4,-0.187342677586421,0.722916292094745,-0.354563943666266
Tph2,Tph2,-0.996314521424692,0.117399809937283,-1.56578136652196
Rit2,Rit2,-0.0476501074815117,0.562431745813131,-0.579233327620758
Scg2,Scg2,-0.0240900478227736,0.610290784050903,-0.509658425686644
Nr2e1,Nr2e1,-1.2700716195909,0.015933243813673,-2.41044109945867
Bmp3,Bmp3,0.450746528954351,0.146406292612119,1.45234287110915
B3galnt1,B3galnt1,0.000902137752105634,0.78865396060763,0.268058927070667
Gm9846,Gm9846,0.0243404268144959,0.58122070336038,0.551602528986438
Kcnn1,Kcnn1,0.163117678508145,0.223398789176776,1.21754009968596
Fam19a2,Fam19a2,0.0834889462374016,0.201788701537749,1.27647204828783
Samd4,Samd4,0.00586184856464237,0.651604765950446,0.451533944514466
Stmn1,Stmn1,-0.0492556798846978,0.411590765381234,-0.821097444788238
Egln3,Egln3,-0.710875090950061,0.0669815158906974,-1.8317980365557
Bmper,Bmper,0.311619613716081,0.453240618823939,0.750023388081048
Cd200,Cd200,-0.104505385510986,0.254286961758258,-1.13999841428863
1810041L15Rik,1810041L15Rik,0.0655350030551888,0.192102435346919,1.30438474056363
Rnf128,Rnf128,-0.14367921648843,0.0828396836945152,-1.73444202649029
P2ry1,P2ry1,0.193248408378066,0.634163211581288,0.475875311887824
Sorcs1,Sorcs1,0.15234931410214,0.0552770768386762,1.91669196354336
Htr3a,Htr3a,0.0185874696453363,0.617128025630459,0.499924804888247
Kcnip1,Kcnip1,0.0195663237018476,0.648491588401884,0.455858702028986
Sco2,Sco2,0.0957432081582503,0.0850060778666621,1.72235031734815
2610044O15Rik8,2610044O15Rik8,-0.0482122350980279,0.370841532856965,-0.894898155504547
Tmem41b,Tmem41b,0.0348033519117724,0.462489170292017,0.734754256662203
Cdh9,Cdh9,-0.00139844344719367,0.872416825302493,-0.160589373095722
Ppp2r3d,Ppp2r3d,-0.0153546368438486,0.310115375860669,-1.01497996936892
Usp28,Usp28,0.0617796314344464,0.412486152422959,0.819526388793512
Trib2,Trib2,0.162821129392377,0.176801435891548,1.3506691590844
L2hgdh,L2hgdh,0.00890191085304796,0.345243144696418,0.943856184938871
Cited2,Cited2,0.115238601734674,0.383770208395195,0.870970595775368
Btbd11,Btbd11,-0.0881666772229237,0.749821063866108,-0.318875314791507
Rgs12,Rgs12,0.111949993244319,0.191348869592909,1.30659919672695
Cnr1,Cnr1,-0.407443536049466,1.89037988855161e-21,-9.51089011767942
Kcnd3,Kcnd3,0.0596227092421096,0.366301485870177,0.903422909155468
Htr3b,Htr3b,-0.753273073849876,0.114184623552692,-1.57966055471522
Sulf2,Sulf2,0.000563161225718706,0.937035358867411,0.0789965604639703
Capn5,Capn5,0.00221038494424479,0.853587960096644,0.184542409954871
Osbpl5,Osbpl5,-0.0242428510134262,0.284176991263273,-1.07098318303608
Nrtn,Nrtn,0.290365609461678,0.681725011993317,0.410110334553827
Nr2f1,Nr2f1,3.92441803354143e-05,0.939130114912017,0.0763632393688686
Galnt14,Galnt14,-0.0387299862049992,0.161844134377362,-1.39889612631813
Slc35f1,Slc35f1,-0.00805733481723367,0.637358287625607,-0.471395557806331
Mmgt1,Mmgt1,2.85395854201509e-05,0.982149681429464,0.0223739231826726
Htr7,Htr7,0.604045509560867,0.205458628334881,1.26615211251395
E130309F12Rik,E130309F12Rik,-0.237841668297357,0.0441263057988311,-2.01288902136725
Wtap,Wtap,0.0877977145866944,0.208726528183561,1.2570748637373
Racgap1,Racgap1,-0.586082931885245,0.0680977396113875,-1.82435950646132
Arhgap24,Arhgap24,0.232779884750106,0.225840159833098,1.21114415866958
Maml3,Maml3,-0.0995955897360034,0.49113228061663,-0.688509038229537
Gng2,Gng2,0.0274990603463399,0.554862725466873,0.590489198187556
Tnc,Tnc,-0.056793832082035,0.792685012534225,-0.26282558771071
Fndc3a,Fndc3a,0.107795037666306,0.0869324773111908,1.71180572160815
Npas3,Npas3,0.152374690440513,0.409651125136974,0.824507730496005
Celf6,Celf6,0.00564811134412654,0.74858186825185,0.320509845273928
Inpp4b,Inpp4b,0.364622431029369,0.128282134456662,1.52091115417435
Npas1,Npas1,-0.466175850302885,0.223336618349712,-1.21770362678574
Ache,Ache,0.0108643729419899,0.789543502569439,0.266903447005313
Clnk,Clnk,0,1,0
Sel1l3,Sel1l3,0.0141178581818002,0.659652076951506,0.440393575807564
Adarb2,Adarb2,-0.113172310001648,0.602776348485297,-0.520412142852045
Nrxn3,Nrxn3,0.0637082675748258,0.216428478986821,1.23608093978081
Fam211b,Fam211b,-0.275867914701869,0.382914521255685,-0.872538780987169
Akap7,Akap7,-0.0912314358762697,0.167769029769825,-1.37940788413677
