,gene,logfc,pvalue,stat
ENSG00000131470,ENSG00000131470,0.00941730343298166,0.906078290539846,0.117986580852153
ENSG00000141699,ENSG00000141699,0.0666636842095741,0.600849001571279,0.523179994815538
ENSG00000131462,ENSG00000131462,0.0179907633204799,0.794564566056126,0.260387912288458
ENSG00000037042,ENSG00000037042,0.198669078350675,0.287609291404866,1.06338081063181
ENSG00000068137,ENSG00000068137,-0.0940013236533251,0.73892032017663,-0.333283464264555
ENSG00000108797,ENSG00000108797,0.316293316174301,0.301778765651055,1.0326264064083
ENSG00000108799,ENSG00000108799,0.207713182863301,0.192375375041064,1.30358424580612
ENSG00000131477,ENSG00000131477,0.385200090410999,0.00353556654915437,2.91687568634715
ENSG00000131475,ENSG00000131475,-0.0893041703480202,0.108248410377762,-1.60611606663545
ENSG00000183978,ENSG00000183978,-0.0288853597013811,0.503406633864177,-0.669139282128689
ENSG00000126581,ENSG00000126581,0.138002831896374,0.104335840344066,1.62418730076997
ENSG00000131467,ENSG00000131467,-0.0384978973659239,0.492203291798695,-0.686808691811453
ENSG00000266967,ENSG00000266967,0.0887786305462627,0.257692058272611,1.13186294772147
ENSG00000267060,ENSG00000267060,0.0691693954307195,0.616756031292865,0.500453157825697
ENSG00000198863,ENSG00000198863,-0.14011782840737,0.312987492519721,-1.00897318904814
ENSG00000131469,ENSG00000131469,0.000129804047029521,0.909251263484991,0.113983007766701
ENSG00000068079,ENSG00000068079,0.136661309081239,0.612598261122682,0.506368104526633
ENSG00000108828,ENSG00000108828,-0.15233969482569,0.0155610309897738,-2.41905163883069
ENSG00000108830,ENSG00000108830,0.174219569375629,0.0230732742441464,2.27221919884594
ENSG00000012048,ENSG00000012048,-0.0695727624631972,0.353964796851319,-0.926926308033448
ENSG00000188554,ENSG00000188554,-0.164356982643626,0.0905332395898432,-1.69259155531609
ENSG00000184988,ENSG00000184988,-0.74708041347545,0.0879705507226364,-1.70620160126456
ENSG00000175906,ENSG00000175906,0.0573127536163606,0.765595382303896,0.298141219970953
ENSG00000067596,ENSG00000067596,0.0563624373065976,0.481356830266458,0.704121952283561
ENSG00000175832,ENSG00000175832,0.0113195449234068,0.894974700139826,0.13201212649593
ENSG00000108861,ENSG00000108861,0.098609376580353,0.386167501052174,0.866588528675178
ENSG00000161647,ENSG00000161647,-0.0754335423807496,0.394516152792137,-0.851455896372651
ENSG00000108852,ENSG00000108852,0.131813749177388,0.365972502838831,0.904043184968432
ENSG00000131096,ENSG00000131096,0.0736627963696434,0.695796243032431,0.391001343169201
