,gene,logfc,pvalue,stat
ENSG00000237683,ENSG00000237683,-0.527177324914766,0.0161363370120661,-2.40581719360571
ENSG00000188976,ENSG00000188976,0.125930852433886,0.0782959853497537,1.76065989020487
ENSG00000187961,ENSG00000187961,-0.223716593860404,0.318714718478477,-0.997102584881941
ENSG00000187608,ENSG00000187608,0.418814367689999,4.65378789201887e-06,4.57981886579409
ENSG00000188157,ENSG00000188157,-0.414361344800641,2.78470309674248e-10,-6.31031377350094
ENSG00000131591,ENSG00000131591,0.0725665369433307,0.752158947027635,0.315793901898249
ENSG00000078808,ENSG00000078808,-0.211027337786573,0.0237411559029981,-2.26129241043297
ENSG00000176022,ENSG00000176022,-0.322912720516229,0.0118169480369777,-2.51756405480739
ENSG00000160087,ENSG00000160087,0.0968066837008114,0.241295549191709,1.17175471384609
ENSG00000131584,ENSG00000131584,-0.0955447119315991,0.507387195989389,-0.662911562530283
ENSG00000169972,ENSG00000169972,0.171642755745284,0.0849390625295581,1.72272060385659
ENSG00000127054,ENSG00000127054,0.0853626624691877,0.163327259006155,1.39396803003654
ENSG00000224051,ENSG00000224051,-0.200292767932992,0.211752012561055,-1.24876233863178
ENSG00000107404,ENSG00000107404,0.101125682626878,0.406247880395962,0.830514628732409
ENSG00000162576,ENSG00000162576,-0.241251545705123,0.0681256818260217,-1.82417458982752
ENSG00000175756,ENSG00000175756,0.307003703494616,2.76815103973354e-12,6.98901891501043
ENSG00000221978,ENSG00000221978,-0.0311265352553089,0.505641992939132,-0.665638810954569
ENSG00000224870,ENSG00000224870,-0.170897128344395,0.149310343926139,-1.44197174764263
ENSG00000242485,ENSG00000242485,0.0783788140673139,0.00622347979898243,2.73576846491577
ENSG00000235098,ENSG00000235098,-0.1139642816086,0.533575541560911,-0.622557204080582
ENSG00000179403,ENSG00000179403,-0.0129135794411063,0.871386630693445,-0.161897424908101
ENSG00000215915,ENSG00000215915,-0.285377601705853,0.203721261532699,-1.27102076480543
ENSG00000160072,ENSG00000160072,-0.383042391726095,0.000317576729559512,-3.60052382155583
ENSG00000197785,ENSG00000197785,-0.133503506388119,0.162732789172195,-1.39593925217236
ENSG00000160075,ENSG00000160075,0.0805718662453261,0.0408014526730542,2.04554200244485
ENSG00000228594,ENSG00000228594,0.204537293170882,0.102916475651556,1.63087605290851
ENSG00000197530,ENSG00000197530,-0.312967388220243,0.0599206235681106,-1.88137721875123
ENSG00000248333,ENSG00000248333,0.0850505892681716,0.206345630265312,1.26367798424576
ENSG00000189339,ENSG00000189339,-0.0475419715623029,0.697256043489379,-0.389027175641253
ENSG00000008128,ENSG00000008128,0.0192306856617061,0.799506456279012,0.253985893392274
