,gene,logfc,pvalue,stat
ENSG00000237683,ENSG00000237683,0.0878634978997005,0.783998067887533,0.274112630283321
ENSG00000188976,ENSG00000188976,0.0073073863881786,0.939088178731869,0.0764159521514721
ENSG00000187961,ENSG00000187961,0.0381952297382351,0.887298666344846,0.141723177990644
ENSG00000187608,ENSG00000187608,-0.04230679131451,0.710641201772064,-0.370995072560672
ENSG00000188157,ENSG00000188157,-0.0241139097320845,0.782092186343992,-0.276593591100691
ENSG00000131591,ENSG00000131591,0.0641343159129074,0.818887660460571,0.228975883393542
ENSG00000078808,ENSG00000078808,-0.0861030304697754,0.508133748014082,-0.661746422521955
ENSG00000176022,ENSG00000176022,-0.16455952306072,0.361869631331062,-0.91180831711758
ENSG00000160087,ENSG00000160087,-0.183590630718035,0.104687485852009,-1.62254135468296
ENSG00000131584,ENSG00000131584,-0.0306430330072017,0.853571129646012,-0.184563866099481
ENSG00000169972,ENSG00000169972,-0.0699719353099522,0.599739369589466,-0.524775349592971
ENSG00000127054,ENSG00000127054,-0.185884989453347,0.0272041091125661,-2.20857653278056
ENSG00000224051,ENSG00000224051,-0.0124690712378553,0.936468669082678,-0.0797090404658872
ENSG00000107404,ENSG00000107404,0.0879757282146766,0.542632472450138,0.608837020556979
ENSG00000162576,ENSG00000162576,0.255358123551257,0.152088453835234,1.43219349164814
ENSG00000175756,ENSG00000175756,-0.145954860002159,0.00848191396455812,-2.63225914286284
ENSG00000221978,ENSG00000221978,-0.0175392280327441,0.788171269629991,-0.268686073415567
ENSG00000224870,ENSG00000224870,0.410450630562666,0.0184297017356308,2.35686991365349
ENSG00000242485,ENSG00000242485,0.0159693290623976,0.634090450334074,0.475977439977401
ENSG00000235098,ENSG00000235098,0.327831979915917,0.265299031840206,1.11395374242959
ENSG00000179403,ENSG00000179403,-0.0181431218962973,0.895126919509196,-0.131819680618706
ENSG00000215915,ENSG00000215915,-0.27351484849817,0.426984313424194,-0.794362697888166
ENSG00000160072,ENSG00000160072,0.118732097982106,0.467932796484973,0.725846631380687
ENSG00000197785,ENSG00000197785,0.126188570308445,0.325116444525796,0.983998105239208
ENSG00000160075,ENSG00000160075,0.0771122037991997,0.133106881307322,1.50196216119868
ENSG00000228594,ENSG00000228594,0.0314633112461603,0.763000989191181,0.301542313326662
ENSG00000197530,ENSG00000197530,-0.428567242745498,0.089418714338796,-1.69847199291258
ENSG00000248333,ENSG00000248333,-0.0512679719335286,0.225332307995902,-1.21247055311701
ENSG00000189339,ENSG00000189339,-0.201089487132625,0.177596937637864,-1.34819106507447
ENSG00000008128,ENSG00000008128,-0.16543818629473,0.0648483431950944,-1.84630216764874
ENSG00000008130,ENSG00000008130,0.306521875316604,0.0925401673647726,1.68214788248241
ENSG00000078369,ENSG00000078369,0.0991317477228632,0.0329186360269032,2.13307424656881
ENSG00000178821,ENSG00000178821,-0.0862022874973749,0.725774582756287,-0.350751770389774
ENSG00000067606,ENSG00000067606,0.0803030141534442,0.667448011633825,0.429653090199297
ENSG00000162585,ENSG00000162585,-0.0872019392487018,0.323017067773092,-0.988276874723021
ENSG00000203301,ENSG00000203301,0.127931810090668,0.746534649604421,0.323212058028341
ENSG00000157933,ENSG00000157933,-0.0663764353172754,0.621731204864987,-0.493398269502825
ENSG00000116151,ENSG00000116151,-0.20544861030429,0.447803614937779,-0.759081817876559
ENSG00000157916,ENSG00000157916,-0.127175666639902,0.110875552660243,-1.59427009519675
ENSG00000157911,ENSG00000157911,0.247738315601991,0.173344004258604,1.36153714191533
ENSG00000157881,ENSG00000157881,-0.108559317986888,0.62658033369093,-0.486545669311586
ENSG00000157870,ENSG00000157870,-0.395163823656744,0.00486839754669087,-2.81561496088609
ENSG00000130762,ENSG00000130762,0.035299986583501,0.779751620080483,0.279642730720099
ENSG00000162591,ENSG00000162591,0.324157310145014,0.352293633231068,0.930149599204402
ENSG00000158109,ENSG00000158109,-0.119841327993084,0.312084602977636,-1.01085757277422
ENSG00000116213,ENSG00000116213,-0.0956777765400585,0.567911146835423,-0.571130556563835
ENSG00000130764,ENSG00000130764,-0.0626234420254478,0.466646181515819,-0.727946753625161
ENSG00000116198,ENSG00000116198,-0.208896992435205,0.194757646002606,-1.29663255364413
ENSG00000169598,ENSG00000169598,0.154332527346945,0.487396115417181,0.694456270758096
ENSG00000198912,ENSG00000198912,0.00910757298159425,0.893128558360088,0.134346533454197
ENSG00000196581,ENSG00000196581,0.13795997669026,0.526722824697758,0.633016566442036
ENSG00000131697,ENSG00000131697,0.369224971842072,0.124715722047455,1.53527732272019
ENSG00000069424,ENSG00000069424,-0.0419251602022622,0.879219329789823,-0.151958928365658
ENSG00000116251,ENSG00000116251,0.00389133061444448,0.89974614381371,0.12598203682059
ENSG00000158286,ENSG00000158286,0.0658232271237993,0.772214317548605,0.289479693111501
ENSG00000116237,ENSG00000116237,-0.0156951803153493,0.84279713706698,-0.198316890957527
ENSG00000158292,ENSG00000158292,0.0287272623435717,0.844089724620137,0.196664969945835
ENSG00000097021,ENSG00000097021,-0.0824084268590221,0.201881252760292,-1.27621011839592
ENSG00000187017,ENSG00000187017,0.183348460972086,0.524703863531932,0.636111326560251
ENSG00000215788,ENSG00000215788,0.0541507871168752,0.873205272024298,0.159588457497008
ENSG00000171680,ENSG00000171680,0.921368990138529,0.00337058220533738,2.93174975731969
ENSG00000162408,ENSG00000162408,0.079826030901182,0.358108315334859,0.918975637300672
ENSG00000204859,ENSG00000204859,-0.135496480284571,0.487264909031585,-0.694665571115289
ENSG00000162413,ENSG00000162413,-0.188380952726541,0.174503994997375,-1.3578729719999
ENSG00000116273,ENSG00000116273,-0.117317660549466,0.241842234024491,-1.17039453472854
ENSG00000041988,ENSG00000041988,-0.0224807719359402,0.866364054790542,-0.168278668283604
ENSG00000007923,ENSG00000007923,-0.0368229281099479,0.61169741535714,-0.507652001268717
ENSG00000171735,ENSG00000171735,-0.0147808580089592,0.74989492909473,-0.318777911621582
ENSG00000049245,ENSG00000049245,0.00390822309678974,0.960799520535256,0.0491502970862394
ENSG00000049246,ENSG00000049246,-0.164782462636925,0.510851397593316,-0.657512560056167
ENSG00000116288,ENSG00000116288,-0.0507005133375669,0.0853942579676988,-1.7202100989343
ENSG00000116285,ENSG00000116285,-0.234565997021263,0.0800188491205401,-1.75057671480047
ENSG00000162426,ENSG00000162426,2.20840717680613,0.00170485128740755,3.13734544889965
ENSG00000142599,ENSG00000142599,-0.0830267670735117,0.319712148840249,-0.995049584771183
ENSG00000074800,ENSG00000074800,-0.0225993907471041,0.334320370659016,-0.965448197306346
ENSG00000180758,ENSG00000180758,-0.652635359131075,0.191833770538905,-1.30517351481204
ENSG00000049239,ENSG00000049239,-0.00845641068143334,0.952648102318916,-0.0593816828005335
ENSG00000171621,ENSG00000171621,-0.970384144699663,0.149379536527088,-1.44172652911731
ENSG00000171612,ENSG00000171612,0.286062617237719,0.0260340891239255,2.22570288907279
ENSG00000188807,ENSG00000188807,-0.0181366288300705,0.895070384570697,-0.131891155287622
ENSG00000171608,ENSG00000171608,0.0805026293934868,0.686002750775093,0.404285549129183
ENSG00000171603,ENSG00000171603,0.0882605879074081,0.270189101785929,1.1026271801356
