,gene,logfc,pvalue,stat
A1BG,A1BG,0.0427777022711233,0.850162082158141,0.188911625051141
A1BG-AS1,A1BG-AS1,1.0824229808258,1.10733022332215e-05,4.39507792734947
A1CF,A1CF,0.978775827261672,0.000658192864712412,3.40642643171174
A2M,A2M,3.46508521532294,1.65434377616026e-29,11.2796331670088
A2ML1,A2ML1,1.36427311360205,1.62440736214169e-15,7.9671003640399
AAAS,AAAS,0.325776108015439,0.0799666838900122,1.75087941168133
AACS,AACS,0.208105848860446,0.185528569508476,1.32392314820639
AADAT,AADAT,-0.031466009064115,0.411051578675377,-0.822044486079484
AAED1,AAED1,-0.969337976434881,0.000247535971146247,-3.66479583130674
AAGAB,AAGAB,-0.0640133000596748,0.736196354585071,-0.336894602132973
AAK1,AAK1,0.511530551729249,5.50854709500835e-15,7.81471970762014
AAMDC,AAMDC,-0.123531849335587,0.196740164995432,-1.29089478212868
AAMP,AAMP,-1.05624950103095,2.91681162931932e-05,-4.17986581021341
AAR2,AAR2,-0.166168043210103,0.279325137869776,-1.08183660565729
AARD,AARD,1.30382832870783,4.64553714832669e-10,6.23063317737765
AARS,AARS,-0.844460047922372,9.24940583202322e-17,-8.31404499291498
AARS2,AARS2,0.464667474999772,0.000457558737381508,3.50444577615089
AARSD1,AARSD1,-0.816399714711656,0.0201105821815043,-2.32427831667508
AASDH,AASDH,0.884720578088654,3.68423000815661e-08,5.50535600061512
AASDHPPT,AASDHPPT,-0.348689649006054,0.0294321720923513,-2.17764908654857
AASS,AASS,1.10883531947923,5.90754001627806e-27,10.7502902924205
AATF,AATF,-1.38480756019067,8.67372248279573e-12,-6.82695278689029
ABAT,ABAT,-0.423907515735136,0.0373931192905456,-2.08144581024671
ABCA1,ABCA1,1.5659440425662,2.31977115379524e-40,13.299835827851
ABCA10,ABCA10,1.58569104723657,1.12612042580498e-08,5.71054940033485
ABCA11P,ABCA11P,0.10144118145094,0.345849188896492,0.942671043501499
ABCA13,ABCA13,0.63327550258055,2.0539386645747e-07,5.19438846428451
ABCA5,ABCA5,0.856191221820948,4.30563491603231e-10,6.24252479688374
